NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS
CATALUNYA;CATALUNYA;2020-09-04;Dona;Entre 65 i 74;Si;0;59;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-04;Dona;Majors de 74;No;42;1095;7;0;80;6;3
CATALUNYA;CATALUNYA;2020-09-04;Dona;Majors de 74;Si;10;674;3;0;18;0;2
CATALUNYA;CATALUNYA;2020-09-04;Dona;Menors de 15;No;86;922;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-04;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-04;Home;Entre 15 i 64;No;491;5683;21;3;199;51;2
CATALUNYA;CATALUNYA;2020-09-04;Home;Entre 15 i 64;Si;1;111;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-04;Home;Entre 65 i 74;No;40;846;7;1;87;27;0
CATALUNYA;CATALUNYA;2020-09-04;Home;Entre 65 i 74;Si;0;48;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-04;Home;Majors de 74;No;25;840;5;0;107;18;5
CATALUNYA;CATALUNYA;2020-09-04;Home;Majors de 74;Si;2;181;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-09-04;Home;Menors de 15;No;99;1003;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-04;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-03;Altres;N/A;--;18;180;3;0;33;4;0
CATALUNYA;CATALUNYA;2020-09-03;Dona;Entre 15 i 64;No;508;7446;12;0;88;6;0
CATALUNYA;CATALUNYA;2020-09-03;Dona;Entre 15 i 64;Si;1;57;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-03;Dona;Entre 65 i 74;No;34;796;2;0;41;10;0
CATALUNYA;CATALUNYA;2020-09-03;Dona;Entre 65 i 74;Si;0;29;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-03;Dona;Majors de 74;No;35;839;6;0;82;5;3
CATALUNYA;CATALUNYA;2020-09-03;Dona;Majors de 74;Si;14;609;3;0;16;0;5
CATALUNYA;CATALUNYA;2020-09-03;Dona;Menors de 15;No;64;818;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-03;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-03;Home;Entre 15 i 64;No;415;5254;13;3;207;57;0
CATALUNYA;CATALUNYA;2020-09-03;Home;Entre 15 i 64;Si;4;91;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-03;Home;Entre 65 i 74;No;31;720;6;2;89;26;0
CATALUNYA;CATALUNYA;2020-09-03;Home;Entre 65 i 74;Si;2;43;1;0;2;0;1
CATALUNYA;CATALUNYA;2020-09-03;Home;Majors de 74;No;31;680;9;3;108;19;1
CATALUNYA;CATALUNYA;2020-09-03;Home;Majors de 74;Si;5;208;1;0;7;0;3
CATALUNYA;CATALUNYA;2020-09-03;Home;Menors de 15;No;66;877;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-03;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-02;Altres;N/A;--;20;213;2;0;37;4;0
CATALUNYA;CATALUNYA;2020-09-02;Dona;Entre 15 i 64;No;417;7137;13;3;90;9;1
CATALUNYA;CATALUNYA;2020-09-02;Dona;Entre 15 i 64;Si;20;29;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-02;Dona;Entre 65 i 74;No;30;798;3;1;45;10;0
CATALUNYA;CATALUNYA;2020-09-02;Dona;Entre 65 i 74;Si;1;23;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-02;Dona;Majors de 74;No;37;845;2;0;89;5;3
CATALUNYA;CATALUNYA;2020-09-02;Dona;Majors de 74;Si;15;322;1;0;16;0;0
CATALUNYA;CATALUNYA;2020-09-02;Dona;Menors de 15;No;56;721;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-02;Dona;Menors de 15;Si;1;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-02;Home;Entre 15 i 64;No;424;5102;24;9;214;55;0
CATALUNYA;CATALUNYA;2020-09-02;Home;Entre 15 i 64;Si;17;54;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-02;Home;Entre 65 i 74;No;29;733;7;2;86;26;0
CATALUNYA;CATALUNYA;2020-09-02;Home;Entre 65 i 74;Si;2;27;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-02;Home;Majors de 74;No;29;715;14;1;107;18;3
CATALUNYA;CATALUNYA;2020-09-02;Home;Majors de 74;Si;1;124;1;0;8;0;2
CATALUNYA;CATALUNYA;2020-09-02;Home;Menors de 15;No;65;783;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-02;Home;Menors de 15;Si;1;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-01;Altres;N/A;--;22;246;7;0;40;6;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 15 i 64;No;436;8079;12;2;96;9;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 15 i 64;Si;1;51;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 65 i 74;No;35;865;3;0;49;11;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Entre 65 i 74;Si;2;31;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Majors de 74;No;35;925;17;2;91;4;2
CATALUNYA;CATALUNYA;2020-09-01;Dona;Majors de 74;Si;11;472;1;0;17;0;3
CATALUNYA;CATALUNYA;2020-09-01;Dona;Menors de 15;No;70;868;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-09-01;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 15 i 64;No;432;5658;18;7;223;52;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 15 i 64;Si;0;87;2;0;5;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 65 i 74;No;34;835;6;3;90;28;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Entre 65 i 74;Si;0;33;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Majors de 74;No;22;773;8;2;105;17;6
CATALUNYA;CATALUNYA;2020-09-01;Home;Majors de 74;Si;6;143;1;0;8;0;2
CATALUNYA;CATALUNYA;2020-09-01;Home;Menors de 15;No;57;980;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-09-01;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-31;Altres;N/A;--;20;86;4;0;42;9;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 15 i 64;No;503;6106;22;0;105;9;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 15 i 64;Si;2;41;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 65 i 74;No;34;644;7;1;46;12;1
CATALUNYA;CATALUNYA;2020-08-31;Dona;Entre 65 i 74;Si;1;35;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Majors de 74;No;53;760;5;0;75;4;3
CATALUNYA;CATALUNYA;2020-08-31;Dona;Majors de 74;Si;12;454;2;0;16;0;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Menors de 15;No;76;608;0;0;4;1;0
CATALUNYA;CATALUNYA;2020-08-31;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 15 i 64;No;489;4431;17;5;228;52;1
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 15 i 64;Si;1;73;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 65 i 74;No;24;627;14;3;92;27;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Entre 65 i 74;Si;0;28;1;0;7;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Majors de 74;No;25;690;7;1;108;15;3
CATALUNYA;CATALUNYA;2020-08-31;Home;Majors de 74;Si;2;123;2;0;10;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Menors de 15;No;62;732;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-31;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-30;Altres;N/A;--;6;23;1;1;41;9;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 15 i 64;No;182;1758;7;1;97;12;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 15 i 64;Si;1;5;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 65 i 74;No;21;142;5;0;42;11;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Entre 65 i 74;Si;0;3;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Majors de 74;No;23;253;6;0;74;4;3
CATALUNYA;CATALUNYA;2020-08-30;Dona;Majors de 74;Si;0;70;3;0;12;0;6
CATALUNYA;CATALUNYA;2020-08-30;Dona;Menors de 15;No;27;248;1;0;3;1;0
CATALUNYA;CATALUNYA;2020-08-30;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 15 i 64;No;177;1373;13;3;228;64;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 15 i 64;Si;0;8;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 65 i 74;No;19;184;4;2;86;25;1
CATALUNYA;CATALUNYA;2020-08-30;Home;Entre 65 i 74;Si;0;3;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Majors de 74;No;12;214;5;1;104;15;1
CATALUNYA;CATALUNYA;2020-08-30;Home;Majors de 74;Si;0;27;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Menors de 15;No;28;294;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-30;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-29;Altres;N/A;--;5;48;3;0;39;8;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 15 i 64;No;181;2563;15;1;86;12;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 15 i 64;Si;0;8;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 65 i 74;No;19;255;4;0;37;10;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Entre 65 i 74;Si;0;14;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Majors de 74;No;16;392;3;0;72;4;1
CATALUNYA;CATALUNYA;2020-08-29;Dona;Majors de 74;Si;1;132;1;0;12;0;1
CATALUNYA;CATALUNYA;2020-08-29;Dona;Menors de 15;No;35;395;1;0;2;1;0
CATALUNYA;CATALUNYA;2020-08-29;Dona;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 15 i 64;No;242;2128;18;9;220;60;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 15 i 64;Si;0;20;1;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 65 i 74;No;16;269;5;0;88;26;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Entre 65 i 74;Si;0;11;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Majors de 74;No;15;312;7;2;102;15;2
CATALUNYA;CATALUNYA;2020-08-29;Home;Majors de 74;Si;0;50;1;0;9;0;2
CATALUNYA;CATALUNYA;2020-08-29;Home;Menors de 15;No;29;438;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-29;Home;Menors de 15;Si;0;5;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-28;Altres;N/A;--;27;259;1;0;39;10;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 15 i 64;No;454;8244;12;1;87;10;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 15 i 64;Si;1;45;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 65 i 74;No;42;780;8;1;32;10;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Entre 65 i 74;Si;1;45;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Majors de 74;No;24;892;4;1;74;4;3
CATALUNYA;CATALUNYA;2020-08-28;Dona;Majors de 74;Si;14;517;2;0;11;0;2
CATALUNYA;CATALUNYA;2020-08-28;Dona;Menors de 15;No;81;960;0;1;2;1;0
CATALUNYA;CATALUNYA;2020-08-28;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 15 i 64;No;488;6199;22;1;206;55;1
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 15 i 64;Si;3;84;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 65 i 74;No;32;714;6;0;81;26;1
CATALUNYA;CATALUNYA;2020-08-28;Home;Entre 65 i 74;Si;1;33;1;0;5;0;1
CATALUNYA;CATALUNYA;2020-08-28;Home;Majors de 74;No;24;715;7;2;98;13;3
CATALUNYA;CATALUNYA;2020-08-28;Home;Majors de 74;Si;5;195;2;0;8;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Menors de 15;No;89;1107;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-28;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-27;Altres;N/A;--;20;177;7;0;44;10;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 15 i 64;No;480;7475;21;1;81;10;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 15 i 64;Si;2;57;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 65 i 74;No;35;682;6;2;34;11;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Entre 65 i 74;Si;1;38;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Majors de 74;No;28;746;6;1;78;4;2
CATALUNYA;CATALUNYA;2020-08-27;Dona;Majors de 74;Si;16;431;2;0;13;0;3
CATALUNYA;CATALUNYA;2020-08-27;Dona;Menors de 15;No;62;785;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-27;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 15 i 64;No;489;5601;25;5;214;56;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 15 i 64;Si;2;99;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 65 i 74;No;34;655;6;1;84;28;1
CATALUNYA;CATALUNYA;2020-08-27;Home;Entre 65 i 74;Si;1;38;0;0;6;1;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Majors de 74;No;30;602;14;2;105;11;4
CATALUNYA;CATALUNYA;2020-08-27;Home;Majors de 74;Si;3;121;1;0;9;0;1
CATALUNYA;CATALUNYA;2020-08-27;Home;Menors de 15;No;78;927;2;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-27;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-26;Altres;N/A;--;26;208;6;0;38;10;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 15 i 64;No;542;7995;13;0;75;11;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 15 i 64;Si;15;53;3;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 65 i 74;No;34;777;2;1;32;10;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Entre 65 i 74;Si;5;23;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Majors de 74;No;35;858;9;0;81;3;3
CATALUNYA;CATALUNYA;2020-08-26;Dona;Majors de 74;Si;23;459;1;0;15;0;3
CATALUNYA;CATALUNYA;2020-08-26;Dona;Menors de 15;No;74;995;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-26;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 15 i 64;No;496;6266;24;4;205;58;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 15 i 64;Si;12;65;0;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 65 i 74;No;32;743;8;0;91;27;1
CATALUNYA;CATALUNYA;2020-08-26;Home;Entre 65 i 74;Si;0;28;1;0;5;1;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Majors de 74;No;26;688;4;0;108;10;2
CATALUNYA;CATALUNYA;2020-08-26;Home;Majors de 74;Si;5;183;2;0;9;0;1
CATALUNYA;CATALUNYA;2020-08-26;Home;Menors de 15;No;75;1169;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-26;Home;Menors de 15;Si;0;2;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-25;Altres;N/A;--;24;208;5;0;39;11;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 15 i 64;No;480;7567;11;0;77;13;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 15 i 64;Si;14;53;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 65 i 74;No;43;826;5;1;35;10;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Entre 65 i 74;Si;3;44;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Majors de 74;No;40;969;11;1;80;3;3
CATALUNYA;CATALUNYA;2020-08-25;Dona;Majors de 74;Si;12;506;2;0;17;0;2
CATALUNYA;CATALUNYA;2020-08-25;Dona;Menors de 15;No;63;958;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-25;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 15 i 64;No;490;5903;21;2;221;60;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 15 i 64;Si;3;55;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 65 i 74;No;31;729;10;2;87;28;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Entre 65 i 74;Si;1;44;0;0;4;2;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Majors de 74;No;36;735;9;1;109;11;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Majors de 74;Si;4;199;0;0;10;0;1
CATALUNYA;CATALUNYA;2020-08-25;Home;Menors de 15;No;71;1119;2;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-25;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-24;Altres;N/A;--;32;228;5;1;37;11;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 15 i 64;No;583;6666;16;0;79;13;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 15 i 64;Si;0;41;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 65 i 74;No;39;653;3;0;34;9;1
CATALUNYA;CATALUNYA;2020-08-24;Dona;Entre 65 i 74;Si;1;44;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Majors de 74;No;33;811;7;0;84;3;5
CATALUNYA;CATALUNYA;2020-08-24;Dona;Majors de 74;Si;9;471;1;0;24;0;5
CATALUNYA;CATALUNYA;2020-08-24;Dona;Menors de 15;No;62;701;1;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-24;Dona;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 15 i 64;No;587;5161;25;12;211;62;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 15 i 64;Si;4;65;1;0;5;0;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 65 i 74;No;35;687;5;1;83;28;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Entre 65 i 74;Si;0;47;0;0;4;2;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Majors de 74;No;36;673;14;0;112;11;2
CATALUNYA;CATALUNYA;2020-08-24;Home;Majors de 74;Si;3;163;1;0;11;0;2
CATALUNYA;CATALUNYA;2020-08-24;Home;Menors de 15;No;68;785;1;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-24;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-23;Altres;N/A;--;8;21;5;1;32;9;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 15 i 64;No;171;1689;7;1;77;14;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 15 i 64;Si;0;13;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 65 i 74;No;13;189;0;0;34;9;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Entre 65 i 74;Si;0;8;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Majors de 74;No;13;297;8;0;82;3;1
CATALUNYA;CATALUNYA;2020-08-23;Dona;Majors de 74;Si;3;48;1;0;26;0;1
CATALUNYA;CATALUNYA;2020-08-23;Dona;Menors de 15;No;26;295;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-23;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 15 i 64;No;180;1505;16;2;201;56;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 15 i 64;Si;0;30;0;0;8;0;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 65 i 74;No;13;194;3;2;83;27;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Entre 65 i 74;Si;2;9;1;1;3;1;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Majors de 74;No;7;230;4;4;111;13;6
CATALUNYA;CATALUNYA;2020-08-23;Home;Majors de 74;Si;2;36;2;0;13;0;4
CATALUNYA;CATALUNYA;2020-08-23;Home;Menors de 15;No;25;320;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-23;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-22;Altres;N/A;--;6;37;4;1;27;8;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 15 i 64;No;213;3061;4;2;76;15;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 15 i 64;Si;3;18;1;0;1;0;1
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 65 i 74;No;21;373;4;0;38;10;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Entre 65 i 74;Si;0;22;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Majors de 74;No;12;460;7;0;86;4;1
CATALUNYA;CATALUNYA;2020-08-22;Dona;Majors de 74;Si;1;175;1;0;24;0;3
CATALUNYA;CATALUNYA;2020-08-22;Dona;Menors de 15;No;34;438;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-22;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 15 i 64;No;200;2471;22;3;188;58;2
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 15 i 64;Si;11;42;1;0;8;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 65 i 74;No;13;365;9;1;82;26;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Entre 65 i 74;Si;0;26;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Majors de 74;No;14;382;7;1;116;14;1
CATALUNYA;CATALUNYA;2020-08-22;Home;Majors de 74;Si;1;90;0;0;13;0;1
CATALUNYA;CATALUNYA;2020-08-22;Home;Menors de 15;No;37;462;0;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-22;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-21;Altres;N/A;--;27;184;3;1;27;9;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 15 i 64;No;512;7271;17;5;78;13;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 15 i 64;Si;1;50;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 65 i 74;No;39;737;3;0;35;10;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Entre 65 i 74;Si;1;38;0;0;1;0;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Majors de 74;No;36;870;6;2;80;4;1
CATALUNYA;CATALUNYA;2020-08-21;Dona;Majors de 74;Si;19;544;2;0;24;0;1
CATALUNYA;CATALUNYA;2020-08-21;Dona;Menors de 15;No;85;965;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-21;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 15 i 64;No;485;5689;20;1;183;56;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 15 i 64;Si;4;87;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 65 i 74;No;41;741;13;4;73;25;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Entre 65 i 74;Si;3;47;0;0;2;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Majors de 74;No;26;704;13;2;107;14;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Majors de 74;Si;4;166;1;0;13;0;2
CATALUNYA;CATALUNYA;2020-08-21;Home;Menors de 15;No;90;1110;1;0;4;0;0
CATALUNYA;CATALUNYA;2020-08-21;Home;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Altres;N/A;--;15;163;3;1;27;9;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 15 i 64;No;502;5242;14;0;86;8;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 15 i 64;Si;5;45;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 65 i 74;No;27;536;2;0;37;10;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Entre 65 i 74;Si;3;20;1;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Majors de 74;No;40;694;8;1;82;2;2
CATALUNYA;CATALUNYA;2020-08-20;Dona;Majors de 74;Si;7;258;2;0;24;0;4
CATALUNYA;CATALUNYA;2020-08-20;Dona;Menors de 15;No;64;844;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-20;Dona;Menors de 15;Si;0;0;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 15 i 64;No;496;4250;21;3;196;62;1
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 15 i 64;Si;8;57;0;0;7;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 65 i 74;No;25;493;6;3;78;22;1
CATALUNYA;CATALUNYA;2020-08-20;Home;Entre 65 i 74;Si;0;17;0;0;3;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Majors de 74;No;22;512;7;1;112;11;3
CATALUNYA;CATALUNYA;2020-08-20;Home;Majors de 74;Si;1;85;0;0;16;0;1
CATALUNYA;CATALUNYA;2020-08-20;Home;Menors de 15;No;73;861;1;0;6;0;0
CATALUNYA;CATALUNYA;2020-08-20;Home;Menors de 15;Si;0;1;0;0;0;0;0
CATALUNYA;CATALUNYA;2020-08-19;Altres;N/A;--;18;181;3;1;29;9;0
CATALUNYA;CATALUNYA;2020-08-19;Dona;Entre 15 i 64;No;489;5744;16;0;84;9;0
